frame_index,time_s,player_x_norm,player_y_norm,player_x_px,player_y_px,colored_component_count,lower_pressure_component_count,rack_region_component_count,active_pressure_component_count,projectile_like_count,attacker_like_count
85,665.667,0.6048,0.6629,163.3,318.17,61,17,42,17,26,35
86,665.733,0.6128,0.6771,165.46,325.02,51,10,39,10,17,34
87,665.8,0.6162,0.699,166.37,335.54,61,12,48,12,29,32
88,665.867,0.6109,0.7233,164.96,347.18,58,13,45,12,26,32
89,665.933,0.6155,0.7195,166.18,345.35,60,18,41,17,31,29
90,666,0.684,0.8841,184.67,424.39,57,12,44,12,27,30
91,666.067,0.684,0.8841,184.67,424.39,55,15,39,15,26,29
92,666.133,0.6703,0.8843,180.98,424.47,58,18,39,18,29,29
93,666.2,0.6519,0.8843,176.02,424.47,54,11,42,11,25,29
94,666.267,0.6347,0.8837,171.38,424.16,49,12,35,12,22,27
95,666.333,0.6259,0.8843,168.98,424.47,46,10,35,10,19,27
96,666.4,0.6205,0.8838,167.54,424.23,48,8,40,8,21,27
97,666.467,0.6036,0.8843,162.98,424.47,56,12,44,12,28,28
98,666.533,0.5841,0.8839,157.7,424.26,53,8,45,8,26,27
99,666.6,0.5681,0.8835,153.39,424.09,53,11,42,11,27,26
100,666.667,0.5489,0.884,148.19,424.31,55,13,42,13,28,27
101,666.733,0.5315,0.8836,143.5,424.14,55,9,46,9,27,28
102,666.8,0.5143,0.8844,138.87,424.51,54,11,43,11,26,28
103,666.867,0.4947,0.8838,133.57,424.23,52,8,44,8,26,26
104,666.933,0.4792,0.8837,129.38,424.16,53,7,46,7,24,29
105,667,0.4596,0.8843,124.08,424.48,53,9,43,9,25,28
106,667.067,0.4426,0.8836,119.5,424.14,53,7,45,7,25,28
107,667.133,0.4254,0.8842,114.86,424.43,47,8,39,8,21,26
108,667.2,0.4254,0.8842,114.86,424.43,49,10,38,10,22,27
109,667.267,0.4253,0.8844,114.82,424.49,53,10,42,10,25,28
110,667.333,0.4254,0.8842,114.86,424.43,52,10,42,10,25,27
111,667.4,0.4254,0.8842,114.86,424.43,49,9,39,9,21,28
112,667.467,0.4254,0.8842,114.86,424.43,51,9,42,9,23,28
113,667.533,0.4254,0.8842,114.86,424.43,53,10,43,10,26,27
114,667.6,0.4254,0.8842,114.86,424.43,48,6,42,6,19,29
115,667.667,0.4254,0.8842,114.86,424.43,59,8,51,8,31,28
116,667.733,0.4254,0.884,114.85,424.34,50,5,44,5,23,27
117,667.8,0.4254,0.8842,114.86,424.43,54,8,45,8,27,27
118,667.867,0.4254,0.8842,114.86,424.43,58,10,47,10,32,26
119,667.933,0.4254,0.8842,114.86,424.43,61,11,48,11,34,27
120,668,0.4254,0.8842,114.86,424.43,48,7,40,7,22,26
121,668.067,0.4254,0.8842,114.86,424.43,54,10,44,10,27,27
122,668.133,0.4254,0.8842,114.86,424.43,42,8,34,8,17,25
123,668.2,0.4254,0.8842,114.86,424.43,45,9,36,9,18,27
124,668.267,0.4254,0.8842,114.86,424.43,42,8,34,8,16,26
125,668.333,0.4254,0.8842,114.86,424.43,44,10,34,10,18,26
126,668.4,0.4254,0.8842,114.86,424.43,49,11,36,11,23,26
127,668.467,0.4254,0.8842,114.86,424.43,51,11,39,11,24,27
128,668.533,0.4254,0.8842,114.86,424.43,47,8,39,8,21,26
129,668.6,0.4254,0.8842,114.86,424.43,51,9,42,9,25,26
130,668.667,0.4254,0.884,114.85,424.34,50,5,45,5,23,27
131,668.733,0.4254,0.8842,114.86,424.43,55,9,46,9,29,26
132,668.8,0.4254,0.8842,114.86,424.43,47,9,37,9,21,26
133,668.867,0.4254,0.8842,114.86,424.43,47,10,37,10,22,25
134,668.933,0.4426,0.8836,119.5,424.14,58,14,44,14,30,28
135,669,0.4594,0.8842,124.05,424.42,55,13,42,13,29,26
136,669.067,0.4819,0.8841,130.12,424.36,50,6,44,6,22,28
