frame_index,time_s,player_x_norm,player_y_norm,player_x_px,player_y_px,colored_component_count,lower_pressure_component_count,projectile_like_count,attacker_like_count
242,49.68,0.2819,0.76,76.1,364.8,19,11,3,16
243,49.72,0.2893,0.76,78.1,364.8,18,11,3,15
244,49.76,0.3171,0.7613,85.62,365.43,19,11,4,15
245,49.8,0.3245,0.7613,87.62,365.43,18,10,3,15
246,49.84,0.3189,0.76,86.1,364.8,19,11,3,16
247,49.88,0.3378,0.7613,91.2,365.42,18,9,4,14
248,49.92,0.3515,0.7614,94.9,365.48,19,10,4,15
249,49.96,0.3589,0.7614,96.9,365.48,20,9,3,17
250,50,0.3557,0.7605,96.05,365.05,20,9,3,17
251,50.04,0.3835,0.7619,103.56,365.72,20,9,3,17
252,50.08,0.3767,0.7597,101.7,364.67,19,9,2,17
253,50.12,0.3835,0.7604,103.54,365,19,9,2,17
254,50.16,0.3927,0.7602,106.03,364.91,19,9,2,17
255,50.2,0.4183,0.7605,112.95,365.05,20,9,3,17
256,50.24,0.4257,0.7605,114.95,365.05,19,9,3,16
257,50.28,0.4217,0.7599,113.86,364.76,22,9,5,17
258,50.32,0.4288,0.76,115.79,364.82,18,9,2,16
259,50.36,0.4362,0.76,117.79,364.82,18,9,2,16
260,50.4,0.4661,0.7609,125.85,365.22,18,9,2,16
261,50.44,0.4726,0.7603,127.6,364.96,18,9,2,16
262,50.48,0.4577,0.7602,123.58,364.88,19,10,3,16
263,50.52,0.4577,0.7602,123.58,364.88,19,10,3,16
264,50.56,0.4577,0.7602,123.58,364.88,19,11,3,16
265,50.6,0.4662,0.76,125.86,364.82,19,11,3,16
266,50.64,0.4736,0.76,127.86,364.82,19,11,3,16
267,50.68,0.5026,0.761,135.7,365.26,19,11,3,16
268,50.72,0.51,0.761,137.7,365.26,18,10,3,15
269,50.76,0.5041,0.76,136.1,364.8,20,12,3,17
270,50.8,0.5115,0.76,138.1,364.8,20,13,3,17
271,50.84,0.5399,0.7613,145.77,365.41,20,12,4,16
272,50.88,0.5473,0.7613,147.77,365.41,20,13,5,15
273,50.92,0.5337,0.76,144.1,364.8,20,12,4,16
274,50.96,0.5337,0.76,144.1,364.8,20,11,4,16
275,51,0.5337,0.76,144.1,364.8,19,11,3,16
276,51.04,0.5337,0.76,144.1,364.8,21,11,5,16
277,51.08,0.5337,0.76,144.1,364.8,19,11,3,16
278,51.12,0.5337,0.76,144.1,364.8,19,11,3,16
279,51.16,0.5337,0.76,144.1,364.8,20,11,3,17
280,51.2,0.5337,0.76,144.1,364.8,22,11,5,17
281,51.24,0.5337,0.76,144.1,364.8,22,11,5,17
282,51.28,0.5337,0.76,144.1,364.8,24,11,7,17
283,51.32,0.5337,0.76,144.1,364.8,24,11,7,17
284,51.36,0.5337,0.76,144.1,364.8,18,11,2,16
285,51.4,0.5337,0.76,144.1,364.8,18,11,2,16
286,51.44,0.5337,0.76,144.1,364.8,18,11,2,16
287,51.48,0.5337,0.76,144.1,364.8,19,12,3,16
288,51.52,0.5411,0.76,146.1,364.8,20,13,4,16
289,51.56,0.5485,0.76,148.1,364.8,20,13,4,16
290,51.6,0.5687,0.7612,153.55,365.38,18,11,3,15
291,51.64,0.5755,0.7607,155.37,365.12,18,11,3,15
292,51.68,0.598,0.7622,161.45,365.85,18,11,3,15
293,51.72,0.6054,0.7622,163.45,365.85,18,11,3,15
294,51.76,0.6128,0.7622,165.45,365.85,19,12,4,15
295,51.8,0.6202,0.7616,167.44,365.56,18,11,3,15
296,51.84,0.6202,0.7616,167.44,365.56,18,11,3,15
297,51.88,0.6154,0.7608,166.15,365.18,18,11,3,15
298,51.92,0.6279,0.7609,169.53,365.22,18,11,3,15
299,51.96,0.6304,0.7607,170.21,365.12,19,11,4,15
300,52,0.6366,0.7602,171.87,364.9,18,11,3,15
301,52.04,0.6366,0.7602,171.87,364.9,17,10,2,15
302,52.08,0.6366,0.7602,171.87,364.9,18,11,3,15
303,52.12,0.6366,0.7602,171.87,364.9,19,10,4,15
304,52.16,0.6366,0.7602,171.87,364.9,20,11,5,15
305,52.2,0.6366,0.7602,171.87,364.9,24,12,9,15
306,52.24,0.6366,0.7602,171.87,364.9,22,10,7,15
307,52.28,0.6366,0.7602,171.87,364.9,16,10,2,14
308,52.32,0.6366,0.7602,171.87,364.9,16,10,2,14
309,52.36,0.6554,0.7605,176.95,365.05,19,13,4,15
310,52.4,0.6626,0.7602,178.89,364.89,18,12,4,14
311,52.44,0.6578,0.7603,177.61,364.96,17,12,4,13
312,52.48,0.6652,0.7603,179.61,364.96,18,12,4,14
313,52.52,0.6731,0.7609,181.75,365.25,17,11,3,14
314,52.56,0.7025,0.7613,189.67,365.43,17,11,3,14
315,52.6,0.7099,0.7613,191.67,365.43,18,12,4,14
316,52.64,0.7032,0.76,189.86,364.82,17,11,3,14
317,52.68,0.7109,0.7601,191.95,364.86,17,12,3,14
318,52.72,0.7183,0.7601,193.95,364.86,18,13,4,14
319,52.76,0.7183,0.7601,193.95,364.86,18,13,4,14
320,52.8,0.7183,0.7601,193.95,364.86,18,13,4,14
321,52.84,0.7183,0.7601,193.95,364.86,18,12,4,14
322,52.88,0.7183,0.7601,193.95,364.86,18,12,4,14
323,52.92,0.7183,0.7601,193.95,364.86,18,12,5,13
324,52.96,0.7183,0.7601,193.95,364.86,16,10,3,13
325,53,0.7183,0.7601,193.95,364.86,16,10,3,13
326,53.04,0.7469,0.7611,201.65,365.3,16,10,3,13
327,53.08,0.7469,0.7611,201.65,365.3,17,10,4,13
328,53.12,0.7469,0.7611,201.65,365.3,17,10,3,14
329,53.16,0.7263,0.76,196.1,364.8,17,10,3,14
330,53.2,0.7183,0.7601,193.95,364.86,16,10,2,14
331,53.24,0.7183,0.7601,193.95,364.86,16,10,2,14
332,53.28,0.7183,0.7601,193.95,364.86,16,10,2,14
333,53.32,0.7317,0.7602,197.56,364.88,16,10,2,14
334,53.36,0.7317,0.7602,197.56,364.88,16,10,2,14
335,53.4,0.7233,0.7601,195.3,364.87,16,10,2,14
336,53.44,0.7233,0.7601,195.3,364.87,16,10,2,14
337,53.48,0.7032,0.76,189.86,364.82,16,10,2,14
338,53.52,0.6958,0.76,187.86,364.82,16,10,2,14
339,53.56,0.6882,0.7605,185.81,365.05,16,10,2,14
340,53.6,0.6919,0.7599,186.83,364.74,16,10,2,14
341,53.64,0.6845,0.7599,184.83,364.74,16,10,2,14
342,53.68,0.6576,0.7604,177.57,365,16,10,2,14
343,53.72,0.6504,0.7599,175.62,364.73,16,10,2,14
344,53.76,0.6439,0.7599,173.86,364.76,16,10,2,14
345,53.8,0.6478,0.7602,174.89,364.89,16,10,2,14
346,53.84,0.6478,0.7602,174.89,364.89,16,10,2,14
347,53.88,0.6439,0.7599,173.86,364.76,16,10,2,14
348,53.92,0.6507,0.7607,175.69,365.15,16,10,2,14
349,53.96,0.6774,0.7602,182.89,364.89,16,10,2,14
350,54,0.6651,0.7602,179.58,364.88,16,10,2,14
351,54.04,0.6651,0.7602,179.58,364.88,16,10,2,14
352,54.08,0.6651,0.7602,179.58,364.88,17,11,3,14
353,54.12,0.6657,0.7601,179.74,364.83,17,11,3,14
354,54.16,0.6812,0.7609,183.93,365.22,16,10,2,14
355,54.2,0.6509,0.7611,175.75,365.35,16,10,2,14
356,54.24,0.6437,0.7598,173.79,364.71,16,10,2,14
357,54.28,0.6365,0.7599,171.86,364.76,16,10,2,14
358,54.32,0.6277,0.7621,169.47,365.79,17,11,3,14
359,54.36,0.6277,0.7621,169.47,365.79,20,14,6,14
360,54.4,0.6277,0.7621,169.47,365.79,20,14,6,14
361,54.44,0.6277,0.7621,169.47,365.79,15,9,2,13
362,54.48,0.6277,0.7621,169.47,365.79,15,9,2,13
363,54.52,0.6277,0.7621,169.47,365.79,15,9,2,13
364,54.56,0.6277,0.7621,169.47,365.79,15,9,2,13
365,54.6,0.6277,0.7621,169.47,365.79,15,9,2,13
366,54.64,0.6277,0.7621,169.47,365.79,15,10,2,13
367,54.68,0.6277,0.7621,169.47,365.79,15,10,2,13
368,54.72,0.6304,0.7607,170.21,365.12,15,10,2,13
369,54.76,0.623,0.7616,168.21,365.59,15,10,2,13
370,54.8,0.6081,0.762,164.2,365.74,16,11,4,12
371,54.84,0.5989,0.7603,161.7,364.97,14,9,2,12
372,54.88,0.6057,0.7614,163.53,365.47,14,9,2,12
373,54.92,0.5979,0.7617,161.42,365.63,14,9,2,12
374,54.96,0.5706,0.7605,154.05,365.05,14,9,2,12
375,55,0.5681,0.7606,153.4,365.08,15,9,3,12
376,55.04,0.5607,0.7608,151.39,365.2,15,9,2,13
377,55.08,0.5411,0.76,146.1,364.8,15,9,2,13
378,55.12,0.5337,0.76,144.1,364.8,15,9,2,13
379,55.16,0.5263,0.76,142.1,364.8,15,9,2,13
380,55.2,0.5201,0.761,140.43,365.26,16,10,2,14
381,55.24,0.5201,0.7611,140.43,365.3,16,10,2,14
382,55.28,0.5189,0.76,140.1,364.8,16,10,2,14
383,55.32,0.5189,0.76,140.1,364.8,16,10,2,14
384,55.36,0.5189,0.76,140.1,364.8,16,10,2,14
385,55.4,0.5189,0.76,140.1,364.8,15,10,2,13
386,55.44,0.5189,0.76,140.1,364.8,16,10,2,14
387,55.48,0.5189,0.76,140.1,364.8,16,10,2,14
388,55.52,0.5189,0.76,140.1,364.8,16,10,2,14
389,55.56,0.5189,0.76,140.1,364.8,16,10,2,14
390,55.6,0.5189,0.76,140.1,364.8,16,10,2,14
391,55.64,0.5189,0.76,140.1,364.8,16,10,2,14
392,55.68,0.5189,0.76,140.1,364.8,16,10,2,14
393,55.72,0.5189,0.76,140.1,364.8,16,10,2,14
394,55.76,0.5189,0.76,140.1,364.8,16,10,2,14
395,55.8,0.5189,0.76,140.1,364.8,16,10,2,14
396,55.84,0.5189,0.76,140.1,364.8,16,10,2,14
397,55.88,0.5189,0.76,140.1,364.8,16,10,2,14
398,55.92,0.5189,0.76,140.1,364.8,16,10,2,14
399,55.96,0.5189,0.76,140.1,364.8,16,10,2,14
400,56,0.5189,0.76,140.1,364.8,16,10,2,14
401,56.04,0.5189,0.76,140.1,364.8,17,11,3,14
402,56.08,0.532,0.7612,143.65,365.39,16,10,3,13
403,56.12,0.5251,0.7613,141.77,365.41,16,10,3,13
404,56.16,0.4963,0.7599,134,364.76,16,10,3,13
405,56.2,0.4884,0.76,131.86,364.82,16,10,3,13
406,56.24,0.5017,0.7602,135.46,364.88,16,10,3,13
407,56.28,0.5017,0.7602,135.46,364.88,16,10,3,13
408,56.32,0.5017,0.7602,135.46,364.88,16,10,3,13
409,56.36,0.481,0.76,129.86,364.82,16,10,3,13
410,56.4,0.4734,0.7605,127.81,365.05,16,10,3,13
411,56.44,0.48,0.7603,129.6,364.96,16,10,3,13
412,56.48,0.4511,0.7605,121.81,365.05,16,10,3,13
413,56.52,0.4436,0.7601,119.77,364.85,16,9,3,13
414,56.56,0.4356,0.7599,117.62,364.73,16,10,3,13
415,56.6,0.4307,0.7606,116.28,365.1,16,10,3,13
416,56.64,0.4329,0.7602,116.89,364.89,17,11,3,14
417,56.68,0.4077,0.761,110.09,365.26,16,10,3,13
418,56.72,0.4077,0.761,110.09,365.26,16,10,3,13
419,56.76,0.4077,0.761,110.09,365.26,16,10,3,13
420,56.8,0.4077,0.761,110.09,365.26,16,10,3,13
421,56.84,0.4077,0.761,110.09,365.26,16,10,3,13
422,56.88,0.4077,0.761,110.09,365.26,15,10,2,13
423,56.92,0.4001,0.7616,108.03,365.55,15,10,2,13
424,56.96,0.3931,0.7614,106.14,365.49,15,10,2,13
425,57,0.3958,0.7629,106.86,366.18,15,10,2,13
426,57.04,0.3879,0.763,104.74,366.26,15,10,2,13
427,57.08,0.3681,0.7614,99.4,365.46,15,10,2,13
428,57.12,0.3612,0.7614,97.52,365.46,15,10,2,13
429,57.16,0.3536,0.7611,95.48,365.31,15,10,2,13
430,57.2,0.3337,0.76,90.1,364.8,15,10,2,13
431,57.24,0.3263,0.76,88.1,364.8,16,11,2,14
432,57.28,0.3233,0.7612,87.3,365.38,15,10,2,13
433,57.32,0.3163,0.7611,85.39,365.32,15,10,2,13
434,57.36,0.2967,0.76,80.1,364.8,16,11,3,13
435,57.4,0.2893,0.76,78.1,364.8,16,11,3,13
