frame_index,time_s,player_x_norm,player_y_norm,player_x_px,player_y_px,colored_component_count,lower_pressure_component_count,projectile_like_count,attacker_like_count
378,35.12,0.4427,0.76,119.52,364.8,28,11,4,24
379,35.16,0.4594,0.7617,124.04,365.64,30,11,5,25
380,35.2,0.4594,0.7617,124.04,365.64,29,11,4,25
381,35.24,0.4594,0.7617,124.04,365.64,30,11,4,26
382,35.28,0.4594,0.7617,124.04,365.64,31,11,5,26
383,35.32,0.4594,0.7617,124.04,365.64,32,13,6,26
384,35.36,0.4594,0.7617,124.04,365.64,31,11,5,26
385,35.4,0.4594,0.7617,124.04,365.64,31,12,5,26
386,35.44,0.4594,0.7617,124.04,365.64,32,13,6,26
387,35.48,0.4594,0.7617,124.04,365.64,31,13,5,26
388,35.52,0.4594,0.7617,124.04,365.64,31,14,6,25
389,35.56,0.4594,0.7617,124.04,365.64,30,12,6,24
390,35.6,0.4594,0.7617,124.04,365.64,30,14,5,25
391,35.64,0.4594,0.7617,124.04,365.64,30,14,5,25
392,35.68,0.4295,0.7599,115.96,364.75,31,16,6,25
393,35.72,0.4221,0.7599,113.96,364.75,31,15,6,25
394,35.76,0.4143,0.7599,111.86,364.76,34,16,8,26
395,35.8,0.4085,0.7615,110.28,365.51,30,13,4,26
396,35.84,0.3934,0.7607,106.21,365.12,28,12,3,25
397,35.88,0.385,0.7616,103.94,365.55,30,13,4,26
398,35.92,0.3776,0.7616,101.94,365.55,30,12,4,26
399,35.96,0.768,0.69,207.36,331.18,35,17,8,27
400,36,0.3554,0.7614,95.95,365.45,36,18,9,27
401,36.04,0.354,0.7609,95.59,365.24,31,13,5,26
402,36.08,0.3471,0.7615,93.72,365.54,32,12,6,26
403,36.12,0.3393,0.7614,91.61,365.48,33,13,7,26
404,36.16,0.3189,0.76,86.1,364.8,34,14,8,26
405,36.2,0.3115,0.76,84.1,364.8,33,13,6,27
406,36.24,0.3086,0.7615,83.32,365.5,31,12,5,26
407,36.28,0.3094,0.7613,83.54,365.42,32,12,6,26
408,36.32,0.3094,0.7613,83.54,365.42,35,13,9,26
