frame_index,time_s,player_x_norm,player_y_norm,player_x_px,player_y_px,colored_component_count,lower_pressure_component_count,rack_region_component_count,active_pressure_component_count,projectile_like_count,attacker_like_count
82,185.467,0.4947,0.8838,133.57,424.23,77,7,70,7,30,47
83,185.533,0.4794,0.8837,129.44,424.16,82,10,72,10,33,49
84,185.6,0.4593,0.8853,124,424.92,84,9,75,9,35,49
85,185.667,0.4372,0.8842,118.05,424.42,72,8,63,8,27,45
86,185.733,0.4204,0.8835,113.5,424.09,83,12,71,12,36,47
87,185.8,0.4027,0.8846,108.74,424.6,67,4,62,4,22,45
88,185.867,0.3927,0.8843,106.02,424.47,78,8,70,8,29,49
89,185.933,0.3927,0.8843,106.02,424.47,78,12,65,12,32,46
90,186,0.3927,0.8843,106.02,424.47,68,12,56,12,23,45
91,186.067,0.3927,0.8843,106.02,424.47,77,14,62,14,33,44
92,186.133,0.3903,0.8839,105.38,424.25,91,15,74,15,44,47
93,186.2,0.3704,0.8843,100.02,424.47,84,12,72,12,38,46
94,186.267,0.3535,0.8837,95.44,424.16,71,10,61,10,26,45
95,186.333,0.3363,0.8844,90.81,424.49,67,7,59,7,21,46
96,186.4,0.3169,0.8837,85.56,424.16,75,11,64,11,31,44
97,186.467,0.3118,0.8845,84.19,424.55,77,13,62,13,32,45
98,186.533,0.3312,0.8837,89.44,424.16,85,14,70,14,39,46
99,186.6,0.3482,0.8843,94.02,424.47,80,14,66,14,36,44
100,186.667,0.368,0.884,99.35,424.33,84,15,67,15,38,46
101,186.733,0.3837,0.8835,103.61,424.09,74,10,63,10,29,45
102,186.8,0.3837,0.8835,103.61,424.09,67,9,57,9,22,45
